SPECTRUM - MS,
ESI_metabolome water_pos (separate channel)_no vol_volt then volt on.raw,
FTMS + p NSI Full ms [50.00-100.00],
Scan #: 118-125,
RT: 1.11-1.17,
AV: 8,
Data points: 6617,
Mass,Intensity
62.036545,338.699778
62.03665,497.965088
62.036754,475.943596
62.036859,316.106171
62.036963,145.660314
62.037068,39.061525
62.037172,4.213549
62.037277,0
62.037381,0
62.037486,0
62.037591,0
62.042085,0
62.04219,0
62.042294,0
62.042399,0
62.042503,1.612795
62.042608,35.141479
62.042712,151.620069
62.042817,370.777258
62.042921,630.883092
62.043026,746.641001
62.04313,578.392807
62.043235,330.11241
62.043339,120.499276
62.043444,19.391633
62.043548,1.48618
62.043653,3.803011
62.043758,13.167742
62.043862,14.235483
62.043967,12.978755
62.044071,10.438143
62.044176,1.714264
62.04428,0
62.044385,0
62.044489,0
62.044594,0
62.059231,0
62.059336,0
62.05944,0
62.059545,0
62.05965,4.711462
62.059754,52.010528
62.059859,157.170807
62.059963,286.118128
62.060068,364.502259
62.060173,294.834503
62.060277,169.29685
62.060382,55.627838
62.060486,6.2836
62.060591,0
62.060695,0
62.0608,0
62.060905,0
62.136478,0
62.136583,0
62.136687,0
62.136792,0
62.136897,6.285358
62.137002,10.619028
62.137106,12.628534
62.137211,11.362125
62.137316,7.305669
62.137421,1.152308
62.137526,0
62.13763,0
62.137735,0
62.13784,0
62.201905,0
62.202009,0
62.202114,0
62.202219,0
62.202324,5.363127
62.202429,10.555945
62.202534,13.252447
62.202639,12.035035
62.202744,7.961442
62.202849,1.253246
62.202954,0
62.203059,0
62.203164,0
62.203269,0
62.278892,0
62.278997,0
62.279102,0
62.279207,0
62.279313,6.115163
62.279418,11.053952
62.279523,13.352638
62.279628,11.648129
62.279733,6.817433
62.279838,1.072546
62.279943,0
62.280048,0
62.280154,0
62.280259,0
62.493169,0
62.493274,0
62.49338,0
62.493486,0
62.493592,7.783319
62.493697,11.034081
62.493803,11.75373
62.493909,10.675196
62.494014,7.89602
62.49412,1.319908
62.494226,0
62.494331,0
62.494437,0
62.494543,0
62.713227,0
62.713333,0
62.71344,0
62.713546,0
62.713652,5.662338
62.713758,10.135042
62.713865,12.37476
62.713971,11.23384
62.714077,7.292164
62.714183,1.190662
62.71429,0
62.714396,0
62.714502,0
62.714608,0
63.043199,0
63.043306,0
63.043413,0
63.04352,0
63.043627,17.479302
63.043734,39.761076
63.043841,63.168197
63.043948,69.175562
63.044055,53.311166
63.044162,29.361596
63.044269,9.469167
63.044376,1.15761
63.044484,0
63.044591,0
63.044698,0
63.044805,0
63.058727,0
63.058834,0
63.058941,0
63.059048,0
63.059155,6.959312
63.059262,11.431242
63.059369,12.937692
63.059476,11.236229
63.059583,7.19444
63.059691,1.23045
63.059798,0
63.059905,0
63.060012,0
63.060119,0
63.74724,0
63.747349,0
63.747458,0
63.747567,0
63.747676,5.721975
63.747784,10.05335
63.747893,12.087132
63.748002,11.156312
63.748111,7.784427
63.74822,1.376796
63.748329,0
63.748438,0
63.748547,0
63.748655,0
63.987973,0
63.988083,0
63.988192,0
63.988302,0
63.988411,13.116882
63.988521,62.471872
63.98863,124.678726
63.98874,189.198093
63.988849,182.341509
63.988959,117.750227
63.989068,54.620598
63.989178,8.404154
63.989287,0
63.989397,0
63.989506,0
63.989616,0
64.064243,0
64.064353,0
64.064463,0
64.064572,0
64.064682,1.739176
64.064792,25.180929
64.064901,71.806642
64.065011,131.894533
64.065121,172.491345
64.06523,142.903368
64.06534,82.334156
64.06545,25.31107
64.065559,4.046817
64.065669,0
64.065779,0
64.065888,0
64.065998,0
64.30457,0
64.30468,0
64.304791,0
64.304901,0
64.305011,6.104006
64.305122,10.562859
64.305232,12.167632
64.305342,10.605544
64.305452,6.996237
64.305563,1.248139
64.305673,0
64.305783,0
64.305894,0
64.306004,0
64.439899,0
64.44001,0
64.44012,0
64.440231,0
64.440342,5.641657
64.440452,10.354103
64.440563,12.78709
64.440674,12.116898
64.440784,8.697691
64.440895,2.442598
64.441006,0
64.441116,0
64.441227,0
64.441338,0
64.547805,0
64.547916,0
64.548027,0
64.548138,0
64.548248,6.299921
64.548359,9.626146
64.54847,10.88288
64.548581,10.224086
64.548692,7.441131
64.548803,1.390418
64.548914,0
64.549025,0
64.549136,0
64.549247,0
64.89238,0
64.892492,0
64.892604,0
64.892716,0
64.892828,4.69893
64.89294,8.949572
64.893051,11.348813
64.893163,11.07628
64.893275,8.473381
64.893387,2.067686
64.893499,0
64.89361,0
64.893722,0
64.893834,0
64.995709,0
64.995821,0
64.995933,0
64.996045,0
64.996157,10.485633
64.996269,65.32773
64.996381,188.706839
64.996493,348.524136
64.996605,460.400627
64.996717,394.260515
64.996829,238.777647
64.996941,93.222471
64.997054,15.420259
64.997166,1.047272
64.997278,0
64.99739,0
64.997502,0
64.997614,0
65.013982,0
65.014094,0
65.014206,0
65.014318,0
65.01443,15.312214
65.014542,66.281398
65.014654,136.85307
65.014767,189.821696
65.014879,176.536208
65.014991,115.072123
65.015103,48.983614
65.015215,9.914822
65.015327,0.669602
65.015439,0
65.015552,0
65.015664,0
65.015776,0
65.033945,0
65.034057,0
65.03417,0
65.034282,0
65.034394,5.477433
65.034506,10.303215
65.034618,13.855688
65.03473,13.994119
65.034843,10.187963
65.034955,1.036463
65.035067,0
65.035179,0
65.035291,0
65.035404,0
65.037872,0
65.037984,0
65.038096,0
65.038208,0
65.03832,6.146171
65.038433,11.227335
65.038545,13.761801
65.038657,13.21757
65.038769,10.202159
65.038881,1.964635
65.038994,0
65.039106,0
65.039218,0
65.03933,0
65.041125,0
65.041238,0
65.04135,0
65.041462,0
65.041574,5.232591
65.041686,9.996347
65.041799,12.168207
65.041911,11.433119
65.042023,8.980339
65.042135,1.743283
65.042247,0
65.04236,5.819545
65.042472,10.04999
65.042584,13.680676
65.042696,15.596535
65.042808,13.919228
65.042921,9.088445
65.043033,1.650109
65.043145,0
65.043257,0
65.043369,0
65.043482,0
65.043594,0
65.043706,0
65.043818,5.744134
65.04393,11.16006
65.044043,15.060133
65.044155,22.810476
65.044267,26.43736
65.044379,27.353374
65.044491,16.669037
65.044604,7.562171
65.044716,1.917943
65.044828,0
65.04494,0
65.045053,0
65.045165,0
65.059305,0
65.059418,0
65.05953,0
65.059642,0
65.059754,4.820179
65.059867,40.439985
65.059979,169.974842
65.060091,575.524488
65.060203,1238.664408
65.060316,1988.443275
65.060428,2198.618552
65.06054,1654.291665
65.060652,908.574087
65.060765,339.010569
65.060877,87.67097
65.060989,11.879852
65.061101,0.561669
65.061214,0
65.061326,0
65.061438,0
65.06155,0
65.071205,0
65.071317,0
65.07143,0
65.071542,0
65.071654,130.393433
65.071767,50.834967
65.071879,0
65.071991,57.437895
65.072103,278.814951
65.072216,1489.965513
65.072328,3302.797587
65.07244,6622.8121
65.072553,17769.84458
65.072665,51735.12581
65.072777,101672.4683
65.072889,150354.1658
65.073002,151041.8454
65.073114,106338.9458
65.073226,52765.96548
65.073338,17592.6875
65.073451,4312.276122
65.073563,2105.158207
65.073675,1445.341732
65.073788,774.354192
65.0739,148.920272
65.074012,0
65.074124,0
65.074237,0
65.074349,0
65.074461,0
65.074574,118.399973
65.074686,61.095326
65.074798,23.654381
65.07491,0
65.075023,0
65.075135,0
65.075247,0
65.10816,0
65.108272,0
65.108385,0
65.108497,0
65.10861,5.644472
65.108722,11.494427
65.108834,19.016503
65.108947,19.477164
65.109059,11.841076
65.109171,2.078489
65.109284,0
65.109396,0
65.109509,0
65.109621,0
65.113442,0
65.113554,0
65.113667,0
65.113779,0
65.113891,7.719705
65.114004,12.651206
65.114116,20.210628
65.114229,19.945451
65.114341,11.999721
65.114453,2.130741
65.114566,0
65.114678,0
65.114791,0
65.114903,0
65.285509,0
65.285621,0
65.285734,0
65.285847,0
65.28596,6.839279
65.286073,12.277022
65.286186,14.564419
65.286298,13.29321
65.286411,9.485526
65.286524,2.948696
65.286637,0
65.28675,0
65.286863,0
65.286975,0
65.561238,0
65.561351,0
65.561465,0
65.561579,0
65.561692,4.681945
65.561806,30.920828
65.561919,67.06361
65.562033,98.844528
65.562146,92.080596
65.56226,60.013525
65.562373,26.688113
65.562487,5.996337
65.562601,0
65.562714,0
65.562828,0
65.562941,0
65.570436,0
65.57055,0
65.570663,0
65.570777,0
65.570891,2.291185
65.571004,34.327721
65.571118,133.658277
65.571231,393.931274
65.571345,777.977719
65.571458,1123.558014
65.571572,1115.268187
65.571686,772.837958
65.571799,372.530378
65.571913,114.602692
65.572026,12.406816
65.57214,0
65.572253,0
65.572367,0
65.572481,0
65.573389,0
65.573503,0
65.573616,0
65.57373,0
65.573844,6.267247
65.573957,50.698003
65.574071,124.21556
65.574184,590.781842
65.574298,2115.888355
65.574411,5487.319912
65.574525,9572.859253
65.574639,12357.45988
65.574752,10603.76865
65.574866,6749.490318
65.574979,2921.626868
65.575093,849.627652
65.575207,137.617815
65.57532,24.153788
65.575434,5.799004
65.575547,0
65.575661,0
65.575774,3.856561
65.575888,76.736559
65.576002,140.134248
65.576115,152.345092
65.576229,131.574553
65.576342,83.039447
65.576456,30.922601
65.57657,4.979536
65.576683,0
65.576797,0
65.57691,0
65.577024,0
65.643069,0
65.643183,0
65.643296,0
65.64341,0
65.643524,6.429389
65.643638,11.883008
65.643751,14.220095
65.643865,12.793895
65.643979,8.703795
65.644093,1.662662
65.644206,0
65.64432,0
65.644434,0
65.644548,0
65.795659,0
65.795774,0
65.795888,0
65.796002,0
65.796116,5.431225
65.79623,10.678839
65.796344,13.109688
65.796459,11.715021
65.796573,7.598006
65.796687,0
65.796801,0
65.796915,0
65.797029,0
65.820553,0
65.820667,0
65.820781,0
65.820895,0
65.82101,4.627067
65.821124,10.082465
65.821238,13.952802
65.821352,14.048485
65.821467,10.327866
65.821581,2.029804
65.821695,0
65.821809,0
65.821923,0
65.822038,0
65.945575,0
65.94569,0
65.945804,0
65.945919,0
65.946033,5.85654
65.946148,10.20538
65.946263,12.269
65.946377,11.407909
65.946492,7.769034
65.946606,1.497088
65.946721,0
65.946835,0
65.94695,0
65.947064,0
66.003575,0
66.003689,0
66.003804,0
66.003919,0
66.004033,4.62201
66.004148,10.371125
66.004263,19.4378
66.004377,28.891037
66.004492,29.509731
66.004607,20.013453
66.004722,8.957828
66.004836,1.43919
66.004951,0
66.005066,0
66.00518,0
66.005295,0
66.072448,0
66.072563,0
66.072677,0
66.072792,0
66.072907,4.659048
66.073022,11.004774
66.073137,15.62583
66.073252,14.433717
66.073367,7.509474
66.073482,1.254656
66.073596,0
66.073711,0
66.073826,0
66.073941,0
66.075435,0
66.07555,0
66.075664,0
66.075779,0
66.075894,9.379911
66.076009,68.372761
66.076124,195.288984
66.076239,346.959566
66.076354,420.560938
66.076469,325.731872
66.076584,177.450081
66.076698,58.080112
66.076813,8.122011
66.076928,0.547469
66.077043,0
66.077158,0
66.077273,0
66.077388,0
66.088763,0
66.088878,0
66.088993,0
66.089108,0
66.089223,5.761944
66.089338,10.963678
66.089453,13.686424
66.089568,13.074925
66.089683,9.663775
66.089798,1.955865
66.089913,0
66.090028,0
66.090143,0
66.090257,0
66.125323,0
66.125438,0
66.125553,0
66.125669,0
66.125784,7.045226
66.125899,11.302644
66.126014,12.616689
66.126129,11.351112
66.126244,8.050211
66.126359,1.63494
66.126474,0
66.126589,0
66.126704,0
66.126819,0
66.501297,0
66.501413,0
66.501529,0
66.501645,0
66.501761,26.540072
66.501877,73.501568
66.501993,128.754938
66.502109,144.460285
66.502225,101.589622
66.502341,49.927663
66.502457,12.799946
66.502573,0.820536
66.502689,0
66.502805,0
66.502921,0
66.503037,0
66.721194,0
66.721311,0
66.721428,0
66.721544,0
66.721661,5.139108
66.721777,10.548045
66.721894,14.150712
66.72201,14.170692
66.722127,10.553884
66.722244,2.182074
66.72236,0
66.722477,0
66.722593,0
66.72271,0
66.773801,0
66.773917,0
66.774034,0
66.774151,0
66.774267,5.846036
66.774384,10.312195
66.774501,12.339934
66.774618,11.665713
66.774734,8.670955
66.774851,2.526666
66.774968,0
66.775084,0
66.775201,0
66.775318,0
66.906115,0
66.906232,0
66.906349,0
66.906466,0
66.906583,6.348089
66.906701,11.442009
66.906818,13.679316
66.906935,12.349966
66.907052,8.286862
66.907169,0.259711
66.907286,0
66.907403,0
66.90752,0
66.907637,0
67.011359,0
67.011476,0
67.011593,0
67.011711,0
67.011828,13.595802
67.011945,69.58571
67.012063,178.045458
67.01218,305.594025
67.012297,363.136846
67.012415,281.473969
67.012532,153.749368
67.012649,50.321964
67.012767,6.623063
67.012884,0
67.013001,0
67.013119,0
67.013236,0
67.053267,0
67.053384,0
67.053502,0
67.053619,0
67.053737,22.570793
67.053854,96.745299
67.053972,308.156246
67.054089,631.668462
67.054207,954.189727
67.054324,976.576031
67.054442,686.827443
67.054559,339.322588
67.054676,105.069184
67.054794,12.611565
67.054911,0
67.055029,0
67.055146,0
67.055264,0
67.318658,0
67.318776,0
67.318894,0
67.319012,0
67.31913,7.198316
67.319248,13.531766
67.319367,16.309197
67.319485,14.995608
67.319603,10.775314
67.319721,2.258191
67.319839,0
67.319957,0
67.320075,0
67.320194,0
67.488159,0
67.488278,0
67.488396,0
67.488515,0
67.488633,5.418385
67.488752,10.716785
67.48887,14.543218
67.488989,15.188407
67.489108,12.153813
67.489226,7.352333
67.489345,1.991226
67.489463,0
67.489582,0
67.489701,0
67.489819,0
67.928613,0
67.928733,0
67.928852,0
67.928972,0
67.929092,6.709383
67.929212,11.293665
67.929331,12.604853
67.929451,10.912314
67.929571,7.119578
67.929691,1.699995
67.92981,0
67.92993,0
67.93005,0
67.93017,0
68.048404,0
68.048524,0
68.048644,0
68.048765,0
68.048885,10.340768
68.049005,77.196809
68.049125,292.851101
68.049245,829.277959
68.049365,1533.685247
68.049485,2099.691318
68.049605,1923.091953
68.049725,1266.208568
68.049845,571.834817
68.049965,163.569743
68.050085,25.705746
68.050205,1.469515
68.050325,0
68.050446,0
68.050566,0
68.050686,0
68.274699,0
68.274819,0
68.27494,0
68.275061,0
68.275181,6.895883
68.275302,11.992762
68.275423,13.522312
68.275543,11.458554
68.275664,6.977571
68.275785,1.406726
68.275905,0
68.276026,0
68.276147,0
68.276267,0
68.410897,0
68.411018,0
68.411139,0
68.41126,0
68.411381,6.027365
68.411502,10.811206
68.411623,12.936076
68.411744,12.162577
68.411865,8.97311
68.411986,2.001562
68.412107,0
68.412228,0
68.412349,0
68.41247,0
68.425302,0
68.425423,0
68.425544,0
68.425665,0
68.425786,6.037371
68.425907,11.016248
68.426028,13.021939
68.426149,11.725822
68.42627,7.941125
68.426391,1.712914
68.426512,0
68.426633,0
68.426754,0
68.426875,0
68.460425,0
68.460546,0
68.460667,0
68.460789,0
68.46091,3.239978
68.461031,9.739852
68.461152,19.054856
68.461273,24.067521
68.461394,17.667256
68.461516,7.558697
68.461637,1.593229
68.461758,0
68.461879,0
68.462,0
68.462121,0
68.505277,0
68.505398,0
68.50552,0
68.505641,0
68.505762,3.790758
68.505883,8.421338
68.506005,13.227546
68.506126,16.108697
68.506247,12.922692
68.506369,6.075608
68.50649,1.050237
68.506611,0
68.506732,0
68.506854,0
68.506975,0
68.804973,0
68.805095,0
68.805217,0
68.805339,0
68.805461,5.421775
68.805583,9.640207
68.805705,11.871212
68.805827,11.76411
68.805949,9.150301
68.806071,2.084311
68.806193,0
68.806315,0
68.806437,0
68.80656,0
68.951211,0
68.951333,0
68.951455,0
68.951578,0
68.9517,8.533258
68.951823,21.544716
68.951945,42.078701
68.952068,56.094422
68.95219,46.753269
68.952313,26.538345
68.952435,7.666257
68.952558,1.05235
68.95268,0
68.952803,0
68.952925,0
68.953048,0
68.996178,0
68.996301,0
68.996423,0
68.996546,0
68.996668,2.90023
68.996791,17.858413
68.996914,38.849019
68.997036,59.547111
68.997159,62.456778
68.997281,44.437775
68.997404,20.128397
68.997526,7.566976
68.997649,2.014292
68.997772,0
68.997894,0
68.998017,0
68.998139,0
69.008929,0
69.009051,0
69.009174,0
69.009297,0
69.009419,4.053587
69.009542,9.570371
69.009665,14.859618
69.009787,21.947101
69.00991,20.160861
69.010032,14.370981
69.010155,8.157742
69.010278,2.122413
69.0104,0
69.010523,0
69.010646,0
69.010768,0
69.032478,0
69.032601,0
69.032724,0
69.032846,0
69.032969,22.641332
69.033092,100.457647
69.033214,336.305881
69.033337,701.10586
69.03346,1081.738763
69.033582,1137.74614
69.033705,822.997231
69.033828,421.481214
69.03395,140.82672
69.034073,20.185662
69.034196,0.271988
69.034318,0
69.034441,0
69.034564,0
69.034687,0
69.043766,0
69.043889,0
69.044012,0
69.044135,0
69.044257,6.038497
69.04438,47.193276
69.044503,137.430898
69.044625,252.98227
69.044748,324.754532
69.044871,273.058589
69.044994,161.616282
69.045116,61.240729
69.045239,8.949846
69.045362,0
69.045484,0
69.045607,0
69.04573,0
69.051989,0
69.052112,0
69.052235,0
69.052357,0
69.05248,4.554368
69.052603,21.054071
69.052725,37.162247
69.052848,47.023637
69.052971,37.118497
69.053094,21.3746
69.053216,8.192149
69.053339,1.39705
69.053462,0
69.053585,0
69.053707,0
69.05383,0
69.056285,0
69.056408,0
69.05653,0
69.056653,0
69.056776,5.779869
69.056899,11.107859
69.057021,14.536395
69.057144,15.35888
69.057267,13.190125
69.05739,9.157973
69.057512,1.53579
69.057635,0
69.057758,0
69.057881,0
69.058003,0
69.068561,0
69.068684,0
69.068807,0
69.06893,0
69.069052,11.911106
69.069175,40.643466
69.069298,83.71977
69.069421,275.600764
69.069544,936.828097
69.069666,2301.378327
69.069789,3966.872341
69.069912,4928.289609
69.070035,4077.977418
69.070158,2491.47502
69.07028,1024.178825
69.070403,270.580577
69.070526,49.897054
69.070649,5.634277
69.070771,0
69.070894,0
69.071017,0
69.07114,0
69.210837,0
69.210961,0
69.211084,0
69.211207,0
69.21133,5.255673
69.211453,10.815787
69.211576,14.353338
69.2117,14.387058
69.211823,11.100707
69.211946,2.596796
69.212069,0
69.212192,0
69.212315,0
69.212439,0
69.514064,0
69.514188,0
69.514312,0
69.514436,0
69.51456,8.40402
69.514684,23.236498
69.514808,43.263186
69.514932,54.644302
69.515056,45.245933
69.51518,25.514482
69.515304,6.063598
69.515428,0.47861
69.515552,0
69.515676,0
69.5158,0
69.515924,0
69.599062,0
69.599186,0
69.59931,0
69.599434,0
69.599558,5.792348
69.599683,11.098788
69.599807,14.419719
69.599931,14.878943
69.600055,12.359487
69.600179,8.52523
69.600304,1.942765
69.600428,0
69.600552,0
69.600676,0
69.6008,0
69.931732,0
69.931857,0
69.931983,0
69.932108,0
69.932233,6.718826
69.932358,11.941433
69.932483,13.427579
69.932608,11.553423
69.932733,7.787078
69.932858,1.747876
69.932983,0
69.933108,0
69.933233,0
69.933359,0
69.998202,0
69.998327,0
69.998452,0
69.998578,0
69.998703,5.363262
69.998828,10.507805
69.998954,13.45256
69.999079,13.490339
69.999204,10.74625
69.999329,2.566492
69.999455,0
69.99958,0
69.999705,0
69.99983,0
70.006094,0
70.00622,0
